Starting City,Destination City,Distance (km)
Kamalapuram,Rampachodavaram,458.34593525119334
Kamalapuram,Rayachoti,60.79506345102604
Kamalapuram,Rayadrug,195.8054153311515
Kamalapuram,Razam,682.7701140582974
Kamalapuram,Razampeta,69.1802324481955
Kamalapuram,Razole,398.60894104894817
Kamalapuram,Renigunta,139.10472799106043
Kamalapuram,Repalle,280.36055339287066
Kamalapuram,Salur,650.7670305219217
Kamalapuram,Samalkot,464.16525807231625
Kamalapuram,Sattenapalle,255.1481562604411
Kamalapuram,Singarayakonda,162.007966689064
Kamalapuram,Sompeta,793.6159009923931
Kamalapuram,Srikakulam,692.8335741981759
Kamalapuram,Srisailain,165.26585704674218
Kamalapuram,Suluru,176.2840530049243
Kamalapuram,Tadepalle,294.45261667158655
Kamalapuram,Tadepallegudem,392.80216450545163
Kamalapuram,Tadpatri,78.81815203159185
Kamalapuram,Tanuku,401.7942745499168
Kamalapuram,Tekkali,741.7104994083562
Kamalapuram,Tirumala,125.43978084546097
Kamalapuram,Tirupati,134.1992403985988
Kamalapuram,Tuni,515.6752635750654
Kamalapuram,Uravakonda,156.85958938205252
Kamalapuram,vadlamuru,465.7600218792258
Kamalapuram,Vadlapudi,126.29326361318718
Kamalapuram,Venkatagiri,121.12143051174053
Kamalapuram,Vepagunta,600.5412074773276
Kamalapuram,Vetapalem,219.71598795822348
Kamalapuram,Vijayawada,299.86346512677636
Kamalapuram,Vinukonda,198.33913012310123
Kamalapuram,Visakhapatnam,593.0354127825502
Kamalapuram,Vizianagaram,639.4875207019318
Kamalapuram,Vizianagaram District,656.8655339059018
Kamalapuram,Vuyyuru,304.63866249479133
Kamalapuram,West Godavari,377.7476864766823
Kamalapuram,Yanam,447.5586188655465
Kamalapuram,Yanamalakuduru,299.72551957079753
Kamalapuram,Yarada,598.0452873554287
Kandukur,Kanigiri,47.533695086183904
Kandukur,Kankipadu,164.09654839693133
Kandukur,Kanuru,187.25012637767674
Kandukur,Kavali,34.653741588180836
Kandukur,Kolanukonda,157.09277921957494
Kandukur,Kondapalle,170.44326787652707
Kandukur,Korukollu,202.8125294725659
Kandukur,Kosigi,293.63586346206387
Kandukur,Kovvur,279.49443726584946
Kandukur,Krishna,199.43482395771787
Kandukur,Kuppam,321.86466830682735
Kandukur,Kurnool,173.26762833425715
Kandukur,Macherla,148.89837447096752
Kandukur,Machilipatnam,170.75972988634854
Kandukur,Madanapalle,238.8545543113411
Kandukur,Madugula,431.8081581281197
Kandukur,Mandapeta,283.5231753562754
Kandukur,Mandasa,632.2897552439041
Kandukur,Mangalagiri,152.69074569084685
Kandukur,Markapur,89.32533344886619
Kandukur,Nagari,213.38181123084846
Kandukur,Nagireddipalli,136.0102132861
Kandukur,Nandigama,177.80362233626545
Kandukur,Nandikotkur,189.43547194814255
Kandukur,Nandyal,155.07155782407108
Kandukur,Narasannapeta,566.3062850072846
Kandukur,Narasapur,234.9955993007798
Kandukur,Narasaraopet,114.4215914696288
Kandukur,Narasingapuram,189.64311925352888
Kandukur,Narayanavanam,201.8877090551004
Kandukur,Narsipatnam,397.16741419271875
Kandukur,Nayudupet,145.44637083650437
Kandukur,Nellore,130.52106935298093
Kandukur,Nidadavole,266.5076459594244
Kandukur,Nuzvid,201.83096958071806
Kandukur,Ongole,35.41209734589479
Kandukur,Pakala,214.0150651838242
Kandukur,Palakollu,243.07092601386
Kandukur,Palasa,621.2631294565418
Kandukur,Palkonda,556.6000538647306
Kandukur,Pallevada,212.29980476266417
Kandukur,Palmaner,256.4485962854368
Kandukur,Parlakimidi,595.9084353082466
Kandukur,Parvatipuram,545.5583014341614
Kandukur,Pavuluru,76.19359904287538
Kandukur,Pedana,176.04707331623908
Kandukur,pedda nakkalapalem,77.5291169926111
Kandukur,Peddapuram,315.91227089628336
Kandukur,Penugonda,253.66318310423495
Kandukur,Penukonda,278.5133937808098
Kandukur,Phirangipuram,125.57631524448738
Kandukur,Pippara,242.55249666654163
Kandukur,Pithapuram,328.06103071342596
Kandukur,Polavaram,292.4997735307153
Kandukur,Ponnur,117.60774319834938
Kandukur,Ponnuru,117.2627257247389
Kandukur,Prakasam,53.636753102108436
Kandukur,Proddatur,154.54377029616253
Kandukur,Pulivendla,200.9119583998346
Kandukur,Punganuru,250.7125809596023
Kandukur,Puttaparthi,253.52908169711543
Kandukur,Puttur,200.79521457151858
Kandukur,Rajahmundry,282.27112149634394
Kandukur,Ramachandrapuram,289.9135813336187
Kandukur,Ramanayyapeta,314.97175834944505
Kandukur,Ramapuram,218.63851105361977
Kandukur,Rampachodavaram,317.9949038140641
Kandukur,Rayachoti,178.8342333167177
Kandukur,Rayadrug,332.78739972676743
Kandukur,Razam,537.5925960900302
Kandukur,Razampeta,138.860959231524
Kandukur,Razole,250.00136021742645
Kandukur,Renigunta,178.94046025077427
Kandukur,Repalle,133.41278206167118
Kandukur,Salur,508.1079331860229
Kandukur,Samalkot,317.54407761006945
Kandukur,Sattenapalle,133.6970290143381
Kandukur,Singarayakonda,13.413319314350211
Kandukur,Sompeta,647.5307852087975
Kandukur,Srikakulam,546.1699209115234
Kandukur,Srisailain,146.20116874396396
Kandukur,Suluru,168.94389843955318
Kandukur,Tadepalle,159.43915926650487
Kandukur,Tadepallegudem,248.43625975506458
Kandukur,Tadpatri,206.17075878214146
Kandukur,Tanuku,255.70386681483956
Kandukur,Tekkali,595.3013543953292
Kandukur,Tirumala,180.49857817578263
Kandukur,Tirupati,183.24659990986333
Kandukur,Tuni,369.22898786644254
Kandukur,Uravakonda,286.00927531538434
Kandukur,vadlamuru,319.44904113839243
Kandukur,Vadlapudi,101.11450839158574
Kandukur,Venkatagiri,143.86798482828598
Kandukur,Vepagunta,453.7346301609467
Kandukur,Vetapalem,76.63989622886201
Kandukur,Vijayawada,164.1665343210838
Kandukur,Vinukonda,94.79189641002729
Kandukur,Visakhapatnam,445.82780600590314
Kandukur,Vizianagaram,493.6168047362682
Kandukur,Vizianagaram District,512.699748250614
Kandukur,Vuyyuru,162.49393775311427
Kandukur,West Godavari,239.94455510923282
Kandukur,Yanam,299.0652943398555
Kandukur,Yanamalakuduru,163.12429020182068
Kandukur,Yarada,450.5364798441234
Kanigiri,Kankipadu,176.83025633718694
Kanigiri,Kanuru,211.02311655818673
Kanigiri,Kavali,75.48245263797536
Kanigiri,Kolanukonda,165.8655611038628
Kanigiri,Kondapalle,174.5881242802939
Kanigiri,Korukollu,222.56899927367405
Kanigiri,Kosigi,247.3565120912839
Kanigiri,Kovvur,297.2857293477301
Kanigiri,Krishna,212.42091015212446
Kanigiri,Kuppam,320.97363792864024
Kanigiri,Kurnool,127.30068414814444
Kanigiri,Macherla,119.31343363552591
Kanigiri,Machilipatnam,195.05788948726345
Kanigiri,Madanapalle,232.89899858423925
Kanigiri,Madugula,449.59080035482117
Kanigiri,Mandapeta,305.26404686352384
Kanigiri,Mandasa,652.2721220453003
Kanigiri,Mangalagiri,160.8532721725215
Kanigiri,Markapur,44.689763774536125
Kanigiri,Nagari,231.902726769241
Kanigiri,Nagireddipalli,133.57745053106783
Kanigiri,Nandigama,173.2143512628158
Kanigiri,Nandikotkur,142.06659104930222
Kanigiri,Nandyal,109.97782966734384
Kanigiri,Narasannapeta,587.2804913767359
Kanigiri,Narasapur,260.7612237951549
Kanigiri,Narasaraopet,108.95085511685656
Kanigiri,Narasingapuram,200.97207023889607
Kanigiri,Narayanavanam,220.33129619575377
Kanigiri,Narsipatnam,415.6942526826862
Kanigiri,Nayudupet,171.72613076788966
Kanigiri,Nellore,147.25344261457676
Kanigiri,Nidadavole,285.1366578175658
Kanigiri,Nuzvid,210.02655137035532
Kanigiri,Ongole,58.638752732525695
Kanigiri,Pakala,221.61252505092745
Kanigiri,Palakollu,267.8558740586936
Kanigiri,Palasa,641.5928985879235
Kanigiri,Palkonda,574.8913856122223
Kanigiri,Pallevada,231.31568539361504
Kanigiri,Palmaner,258.5437733979251
Kanigiri,Parlakimidi,614.7237036857839
Kanigiri,Parvatipuram,560.8167595190947
Kanigiri,Pavuluru,86.22865413030101
Kanigiri,Pedana,198.99706884701666
Kanigiri,pedda nakkalapalem,86.89612427523303
Kanigiri,Peddapuram,336.82799371777446
Kanigiri,Penugonda,276.5711282170611
Kanigiri,Penukonda,252.80671561983095
Kanigiri,Phirangipuram,127.34987297360341
Kanigiri,Pippara,262.5094040900219
Kanigiri,Pithapuram,349.4492052544211
Kanigiri,Polavaram,306.4919033243341
Kanigiri,Ponnur,133.88903094428275
Kanigiri,Ponnuru,133.77455336654697
Kanigiri,Prakasam,10.528666380697182
Kanigiri,Proddatur,126.12557482526131
Kanigiri,Pulivendla,175.9199311245424
Kanigiri,Punganuru,248.0699335702405
Kanigiri,Puttaparthi,228.5591112481882
Kanigiri,Puttur,218.40569881179024
Kanigiri,Rajahmundry,300.71346220206107
Kanigiri,Ramachandrapuram,312.8471352288101
Kanigiri,Ramanayyapeta,338.22547212745866
Kanigiri,Ramapuram,176.3161628947517
Kanigiri,Rampachodavaram,331.30132202207767
Kanigiri,Rayachoti,170.5692920406215
Kanigiri,Rayadrug,295.6465822374388
Kanigiri,Razam,556.4223981636048
Kanigiri,Razampeta,139.66141347641272
Kanigiri,Razole,276.3053618505837
Kanigiri,Renigunta,195.05018271503468
Kanigiri,Repalle,157.1215919087245
Kanigiri,Salur,523.83137612906
Kanigiri,Samalkot,339.0082792536818
Kanigiri,Sattenapalle,129.75880542769752
Kanigiri,Singarayakonda,59.169237224456566
Kanigiri,Sompeta,667.5816059192066
Kanigiri,Srikakulam,567.2350871730778
Kanigiri,Srisailain,100.83814403788716
Kanigiri,Suluru,197.42342481426203
Kanigiri,Tadepalle,167.39122116271034
Kanigiri,Tadepallegudem,266.69237795637946
Kanigiri,Tadpatri,169.8768779573698
Kanigiri,Tanuku,276.53145357246285
Kanigiri,Tekkali,615.8991123689536
Kanigiri,Tirumala,192.24559200860926
Kanigiri,Tirupati,197.0423754785707
Kanigiri,Tuni,390.23770866111244
Kanigiri,Uravakonda,247.0792594052187
Kanigiri,vadlamuru,340.3776590318389
Kanigiri,Vadlapudi,125.81396771485348
Kanigiri,Venkatagiri,160.92593752268684
Kanigiri,Vepagunta,475.1777564694225
Kanigiri,Vetapalem,95.47739859822454
Kanigiri,Vijayawada,172.792833960888
Kanigiri,Vinukonda,76.19003951296483
Kanigiri,Visakhapatnam,468.0104383376284
Kanigiri,Vizianagaram,513.4906499017496
Kanigiri,Vizianagaram District,530.217002841204
Kanigiri,Vuyyuru,178.28507802086304
Kanigiri,West Godavari,250.67658744838639
Kanigiri,Yanam,324.69610997107225
Kanigiri,Yanamalakuduru,172.65650677876238
Kanigiri,Yarada,473.29470977622475
Kankipadu,Kanuru,54.60210259644112
Kankipadu,Kavali,188.07200157846225
Kankipadu,Kolanukonda,16.838196929817308
Kankipadu,Kondapalle,31.545201158715866
Kankipadu,Korukollu,51.9882612407932
Kankipadu,Kosigi,381.72306904952245
Kankipadu,Kovvur,121.12412844015086
Kankipadu,Krishna,35.747262256029686
Kankipadu,Kuppam,485.86872283682794
Kankipadu,Kurnool,276.8416906896348
Kankipadu,Macherla,142.09863169705474
Kankipadu,Machilipatnam,48.30297933616825
Kankipadu,Madanapalle,402.5464790705711
Kankipadu,Madugula,272.8865281149531
Kankipadu,Mandapeta,132.60008536379107
Kankipadu,Mandasa,475.93165781316105
Kankipadu,Mangalagiri,21.229708017530367
Kankipadu,Markapur,178.03328746508006
Kankipadu,Nagari,368.79400287285455
Kankipadu,Nagireddipalli,299.7815719858408
Kankipadu,Nandigama,63.46903241294394
Kankipadu,Nandikotkur,274.8131075418577
Kankipadu,Nandyal,266.32889581714977
Kankipadu,Narasannapeta,411.47363224983513
Kankipadu,Narasapur,99.32477691175357
Kankipadu,Narasaraopet,79.77818311896482
Kankipadu,Narasingapuram,350.8974756087536
Kankipadu,Narayanavanam,357.7979639177519
Kankipadu,Narsipatnam,239.24960970592667
Kankipadu,Nayudupet,296.2703931213956
Kankipadu,Nellore,290.72511033052257
Kankipadu,Nidadavole,109.68519275454295
Kankipadu,Nuzvid,40.16546562854332
Kankipadu,Ongole,129.2326054846264
Kankipadu,Pakala,376.5132930141941
Kankipadu,Palakollu,103.06594100283301
Kankipadu,Palasa,465.3960135196943
Kankipadu,Palkonda,398.1751433616171
Kankipadu,Pallevada,58.42850390556665
Kankipadu,Palmaner,420.17940988083484
Kankipadu,Parlakimidi,438.0836935518209
Kankipadu,Parvatipuram,384.1570865982177
Kankipadu,Pavuluru,91.29299790821464
Kankipadu,Pedana,44.86934136850399
Kankipadu,pedda nakkalapalem,90.40606245113655
Kankipadu,Peddapuram,162.5007233900871
Kankipadu,Penugonda,107.0720445311144
Kankipadu,Penukonda,429.20864269535383
Kankipadu,Phirangipuram,56.206003973040005
Kankipadu,Pippara,89.1046643533641
Kankipadu,Pithapuram,175.38486152739458
Kankipadu,Polavaram,129.8457447163515
Kankipadu,Ponnur,46.6882446896466
Kankipadu,Ponnuru,47.10084129704782
Kankipadu,Prakasam,170.78097608739114
Kankipadu,Proddatur,302.633905978233
Kankipadu,Pulivendla,352.68359749058
Kankipadu,Punganuru,414.79522479276494
Kankipadu,Puttaparthi,405.1892574599854
Kankipadu,Puttur,357.487824467722
Kankipadu,Rajahmundry,124.89940567489694
Kankipadu,Ramachandrapuram,141.61219917424603
Kankipadu,Ramanayyapeta,166.65293148052044
Kankipadu,Ramapuram,335.40390340810467
Kankipadu,Rampachodavaram,154.9474310660917
Kankipadu,Rayachoti,341.6407475534289
Kankipadu,Rayadrug,461.5853377150552
Kankipadu,Razam,379.8347897513493
Kankipadu,Razampeta,302.94095035509434
Kankipadu,Razole,114.40494593093449
Kankipadu,Renigunta,337.5922421284378
Kankipadu,Repalle,46.83389192879281
Kankipadu,Salur,347.07338606786897
Kankipadu,Samalkot,165.20046376738728
Kankipadu,Sattenapalle,65.75328569101954
Kankipadu,Singarayakonda,155.56850582108302
Kankipadu,Sompeta,491.2491528468564
Kankipadu,Srikakulam,391.52392591138215
Kankipadu,Srisailain,206.69950435101265
Kankipadu,Suluru,314.64239943275624
Kankipadu,Tadepalle,18.607497385673316
Kankipadu,Tadepallegudem,91.30626633887783
Kankipadu,Tadpatri,340.4934535064059
Kankipadu,Tanuku,103.6878433528377
Kankipadu,Tekkali,439.85447460320654
Kankipadu,Tirumala,341.7437342057966
Kankipadu,Tirupati,343.29113345107845
Kankipadu,Tuni,215.34033261364834
Kankipadu,Uravakonda,410.94016726414793
Kankipadu,vadlamuru,166.00604117184213
Kankipadu,Vadlapudi,257.76232716015545
Kankipadu,Venkatagiri,303.26620382201514
Kankipadu,Vepagunta,300.032195900778
Kankipadu,Vetapalem,87.45680115820106
Kankipadu,Vijayawada,15.152580244352798
Kankipadu,Vinukonda,117.63732965912942
Kankipadu,Visakhapatnam,293.47455826836966
Kankipadu,Vizianagaram,337.3246762306056
Kankipadu,Vizianagaram District,353.4201741486403
Kankipadu,Vuyyuru,11.481019963111436
Kankipadu,West Godavari,75.84873250845861
Kankipadu,Yanam,157.66706306109586
Kankipadu,Yanamalakuduru,11.997302667236863
Kankipadu,Yarada,299.2257215859163
Kanuru,Kavali,203.47980213340065
Kanuru,Kolanukonda,71.22174374305442
Kanuru,Kondapalle,84.54673181951408
Kanuru,Korukollu,23.81864898337192
Kanuru,Kosigi,431.12894443866617
Kanuru,Kovvur,95.67031948933113
Kanuru,Krishna,50.30350040609937
Kanuru,Kuppam,502.90214076256626
Kanuru,Kurnool,321.9681991304765
Kanuru,Macherla,195.23805628095187
Kanuru,Machilipatnam,16.50388944022134
Kanuru,Madanapalle,424.17335083852566
Kanuru,Madugula,245.72015054960886
Kanuru,Mandapeta,96.3358290180384
Kanuru,Mandasa,445.07724299434295
Kanuru,Mangalagiri,74.99744441572058
Kanuru,Markapur,220.9317622704963
Kanuru,Nagari,375.29196710441397
Kanuru,Nagireddipalli,321.8456353875791
Kanuru,Nandigama,116.53975588627756
Kanuru,Nandikotkur,322.90886937487113
Kanuru,Nandyal,309.673362400873
Kanuru,Narasannapeta,379.0572577760212
Kanuru,Narasapur,50.144521379399514
Kanuru,Narasaraopet,128.79420780302257
Kanuru,Narasingapuram,363.3651111994857
Kanuru,Narayanavanam,364.95999938498335
Kanuru,Narsipatnam,210.80793519245051
Kanuru,Nayudupet,302.08788980715025
Kanuru,Nellore,303.5496241622388
Kanuru,Nidadavole,82.04326954726595
Kanuru,Nuzvid,70.87018905242185
Kanuru,Ongole,155.92786138322148
Kanuru,Pakala,390.3455403311061
Kanuru,Palakollu,56.834309690488396
Kanuru,Palasa,434.0243811829648
Kanuru,Palkonda,369.87327217605326
Kanuru,Pallevada,32.75446107794604
Kanuru,Palmaner,436.3672145894229
Kanuru,Parlakimidi,408.9496445464323
Kanuru,Parvatipuram,360.7427352133426
Kanuru,Pavuluru,126.0187005333032
Kanuru,Pedana,12.295153702642178
Kanuru,pedda nakkalapalem,125.69740861435723
Kanuru,Peddapuram,128.8396567927189
Kanuru,Penugonda,66.42401598709499
Kanuru,Penukonda,462.85593133057455
Kanuru,Phirangipuram,105.91239670256881
Kanuru,Pippara,57.32888377988666
Kanuru,Pithapuram,140.85302377154727
Kanuru,Polavaram,114.67901820140487
Kanuru,Ponnur,79.00269077450429
Kanuru,Ponnuru,78.933543363664
Kanuru,Prakasam,206.99472371254257
Kanuru,Proddatur,336.5087854668231
Kanuru,Pulivendla,385.3547197470968
Kanuru,Punganuru,434.1653452362111
Kanuru,Puttaparthi,438.22140257311594
Kanuru,Puttur,365.28774335974737
Kanuru,Rajahmundry,97.49128605058831
Kanuru,Ramachandrapuram,102.73165506994086
Kanuru,Ramanayyapeta,127.92352766277149
Kanuru,Ramapuram,379.0665093642197
Kanuru,Rampachodavaram,139.88692403007911
Kanuru,Rayachoti,365.5368670368933
Kanuru,Rayadrug,503.5869177190213
Kanuru,Razam,350.69837327652016
Kanuru,Razampeta,323.3760130432137
Kanuru,Razole,65.84358949941276
Kanuru,Renigunta,347.59527203326496
Kanuru,Repalle,54.27148709993605
Kanuru,Salur,323.1084007954356
Kanuru,Samalkot,130.33945566552444
Kanuru,Sattenapalle,118.24432937258449
Kanuru,Singarayakonda,176.08102673946053
Kanuru,Sompeta,460.3080111200213
Kanuru,Srikakulam,358.92165230970244
Kanuru,Srisailain,255.9584057119264
Kanuru,Suluru,316.7840126796936
Kanuru,Tadepalle,73.2076993787821
Kanuru,Tadepallegudem,65.58676439972582
Kanuru,Tadpatri,379.71973022256947
Kanuru,Tanuku,69.16917044051256
Kanuru,Tekkali,408.0538114698957
Kanuru,Tirumala,354.3868818562323
Kanuru,Tirupati,354.5272416194019
Kanuru,Tuni,182.02785317615738
Kanuru,Uravakonda,453.57747868667064
Kanuru,vadlamuru,132.36081075217473
Kanuru,Vadlapudi,269.08364467102757
Kanuru,Venkatagiri,314.926902898194
Kanuru,Vepagunta,266.4883454737988
Kanuru,Vetapalem,115.60847642462082
Kanuru,Vijayawada,69.38441357132234
Kanuru,Vinukonda,163.85255355524743
Kanuru,Visakhapatnam,258.65610141800056
Kanuru,Vizianagaram,306.491988004917
Kanuru,Vizianagaram District,326.4430935600623
Kanuru,Vuyyuru,44.647521178538966
Kanuru,West Godavari,79.96208896226081
Kanuru,Yanam,113.69261584381337
Kanuru,Yanamalakuduru,66.45050690294158
Kanuru,Yarada,263.50102843282093
Kavali,Kolanukonda,183.25033554787112
Kavali,Kondapalle,198.29739662309888
Kavali,Korukollu,221.51945378653735
Kavali,Kosigi,312.7425228356943
Kavali,Kovvur,298.1839520602084
Kavali,Krishna,222.38641677029278
Kavali,Kuppam,299.82326327586077
Kavali,Kurnool,193.02569022665455
Kavali,Macherla,183.50564626358909
Kavali,Machilipatnam,187.10166931451886
Kavali,Madanapalle,221.16976884088567
Kavali,Madugula,449.1952941448575
Kavali,Mandapeta,299.4011049690275
Kavali,Mandasa,647.3187283140298
Kavali,Mangalagiri,179.2566594729135
Kavali,Markapur,119.81657459352304
Kavali,Nagari,182.74544999047535
Kavali,Nagireddipalli,120.00585533311718
Kavali,Nandigama,208.65344733733264
Kavali,Nandikotkur,212.8029944777808
Kavali,Nandyal,173.7413676062512
Kavali,Narasannapeta,580.8161975113484
Kavali,Narasapur,248.52722731327702
Kavali,Narasaraopet,146.73676028541587
Kavali,Narasingapuram,162.83305006095043
Kavali,Narayanavanam,171.42562952145698
Kavali,Narsipatnam,414.2603043528325
Kavali,Nayudupet,112.69643430218069
Kavali,Nellore,102.65469068542969
Kavali,Nidadavole,284.8128650121641
Kavali,Nuzvid,227.23151336407793
Kavali,Ongole,65.52189794926176
Kavali,Pakala,188.70459223202568
Kavali,Palakollu,257.24341554842556
Kavali,Palasa,636.070499639762
Kavali,Palkonda,573.0730557057367
Kavali,Pallevada,231.29176947281584
Kavali,Palmaner,233.4927566680949
Kavali,Parlakimidi,611.8824783909378
Kavali,Parvatipuram,564.1090617993887
Kavali,Pavuluru,105.73358983236278
Kavali,Pedana,193.22829714565714
Kavali,pedda nakkalapalem,107.20590562012897
Kavali,Peddapuram,332.0080958421453
Kavali,Penugonda,269.109678845869
Kavali,Penukonda,274.4579118614688
Kavali,Phirangipuram,155.50360366841633
Kavali,Pippara,260.3234023792701
Kavali,Pithapuram,343.6859938508687
Kavali,Polavaram,313.43316014827127
Kavali,Ponnur,141.51214284636342
Kavali,Ponnuru,141.0579457159587
Kavali,Prakasam,83.83218765300357
Kavali,Proddatur,156.5612018986122
Kavali,Pulivendla,198.13743211454099
Kavali,Punganuru,230.68922433651161
Kavali,Puttaparthi,249.34147197795224
Kavali,Puttur,170.71136573216367
Kavali,Rajahmundry,300.4900914109336
Kavali,Ramachandrapuram,304.81469279132136
Kavali,Ramanayyapeta,329.32926902224585
Kavali,Ramapuram,232.0709354092662
Kavali,Rampachodavaram,339.0787408997258
Kavali,Rayachoti,164.4969430135349
Kavali,Rayadrug,338.63402233248104
Kavali,Razam,553.7587223804799
Kavali,Razampeta,120.46281557425708
Kavali,Razole,262.81249871919493
Kavali,Renigunta,149.92786206498724
Kavali,Repalle,151.74644262469488
Kavali,Salur,526.4986868576872
Kavali,Samalkot,333.22192189138894
Kavali,Sattenapalle,165.15716484407966
Kavali,Singarayakonda,35.11713496630159
Kavali,Sompeta,662.4676259237534
Kavali,Srikakulam,560.6862333976264
Kavali,Srisailain,176.3086091965696
Kavali,Suluru,135.26750053607216
Kavali,Tadepalle,185.91021346749923
Kavali,Tadepallegudem,267.2635640694276
Kavali,Tadpatri,213.20122579315822
Kavali,Tanuku,272.6456550481786
Kavali,Tekkali,609.9917499019265
Kavali,Tirumala,153.68345071482267
Kavali,Tirupati,155.2950166149651
Kavali,Tuni,384.7634441900385
Kavali,Uravakonda,294.35415463488255
Kavali,vadlamuru,335.49803959204684
Kavali,Vadlapudi,70.32825384715802
Kavali,Venkatagiri,115.30448658337609
Kavali,Vepagunta,468.3901325404773
Kavali,Vetapalem,102.23136668558429
Kavali,Vijayawada,190.19825125533347
Kavali,Vinukonda,129.32265703856012
Kavali,Visakhapatnam,459.9706513426114
Kavali,Vizianagaram,509.2233941527914
Kavali,Vizianagaram District,529.8743304446944
Kavali,Vuyyuru,184.811578641786
Kavali,West Godavari,263.411692787435
Kavali,Yanam,311.7147510235826
Kavali,Yanamalakuduru,188.75260341125832
Kavali,Yarada,464.21248440810785
Kolanukonda,Kondapalle,19.82824730081084
Kolanukonda,Korukollu,68.3854378445141
Kolanukonda,Kosigi,365.5941196451256
Kolanukonda,Kovvur,134.5522052215311
Kolanukonda,Krishna,47.784904029004444
Kolanukonda,Kuppam,478.8025090124767
Kolanukonda,Kurnool,261.91614133322554
Kolanukonda,Macherla,125.33473134828692
Kolanukonda,Machilipatnam,63.69949414750239
Kolanukonda,Madanapalle,394.29791309604747
Kolanukonda,Madugula,285.1425539579251
Kolanukonda,Mandapeta,147.64854430699458
Kolanukonda,Mandasa,488.52215938019623
Kolanukonda,Mangalagiri,5.191579555771378
Kolanukonda,Markapur,164.13321251489978
Kolanukonda,Nagari,365.313981929386
Kolanukonda,Nagireddipalli,291.80269063562304
Kolanukonda,Nandigama,49.438215811455784
Kolanukonda,Nandikotkur,259.08386404821476
Kolanukonda,Nandyal,251.93820570454244
Kolanukonda,Narasannapeta,424.52934753422295
Kolanukonda,Narasapur,116.05097130093947
Kolanukonda,Narasaraopet,64.64356033220633
Kolanukonda,Narasingapuram,345.651262495418
Kolanukonda,Narayanavanam,354.16132476293035
Kolanukonda,Narsipatnam,251.96293687909184
Kolanukonda,Nayudupet,293.3905983954971
Kolanukonda,Nellore,285.6942673465897
Kolanukonda,Nidadavole,123.75030786416656
Kolanukonda,Nuzvid,44.87646328893165
Kolanukonda,Ongole,121.76491211507167
Kolanukonda,Pakala,370.73973248818294
Kolanukonda,Palakollu,119.57360137500565
Kolanukonda,Palasa,478.1237050826769
Kolanukonda,Palkonda,410.29557633057345
Kolanukonda,Pallevada,74.22875178801031
Kolanukonda,Palmaner,413.53657375284496
Kolanukonda,Parlakimidi,450.32429571201345
Kolanukonda,Parvatipuram,395.1235410904702
Kolanukonda,Pavuluru,82.05383409589852
Kolanukonda,Pedana,61.01762505613012
Kolanukonda,pedda nakkalapalem,80.96853764046776
Kolanukonda,Peddapuram,176.81179597715294
Kolanukonda,Penugonda,123.00059394363936
Kolanukonda,Penukonda,417.30318776551604
Kolanukonda,Phirangipuram,41.333932976767414
Kolanukonda,Pippara,104.30100350845231
Kolanukonda,Pithapuram,189.74344345151866
Kolanukonda,Polavaram,140.99078777591478
Kolanukonda,Ponnur,43.05871222320767
Kolanukonda,Ponnuru,43.641679344490804
Kolanukonda,Prakasam,159.1923168972537
Kolanukonda,Proddatur,290.97856200550353
Kolanukonda,Pulivendla,341.23561296922634
Kolanukonda,Punganuru,407.19788198873846
Kolanukonda,Puttaparthi,393.5096468189647
Kolanukonda,Puttur,353.6554109152126
Kolanukonda,Rajahmundry,138.60245601770254
Kolanukonda,Ramachandrapuram,156.9637366243778
Kolanukonda,Ramanayyapeta,181.79405496976463
Kolanukonda,Ramapuram,320.7881332427428
Kolanukonda,Rampachodavaram,165.53509774338073
Kolanukonda,Rayachoti,332.90316473430187
Kolanukonda,Rayadrug,447.2774801891388
Kolanukonda,Razam,392.19377085079867
Kolanukonda,Razampeta,295.4544747923223
Kolanukonda,Razole,131.04132451954095
Kolanukonda,Renigunta,333.17234613406504
Kolanukonda,Repalle,53.78174963314968
Kolanukonda,Salur,358.28555069593756
Kolanukonda,Samalkot,179.69971860701892
Kolanukonda,Sattenapalle,49.330812333021605
Kolanukonda,Singarayakonda,149.6338813761956
Kolanukonda,Sompeta,503.8393787724133
Kolanukonda,Srikakulam,404.6583489532032
Kolanukonda,Srisailain,190.76460380601893
Kolanukonda,Suluru,312.78657507292604
Kolanukonda,Tadepalle,3.4552231447378734
Kolanukonda,Tadepallegudem,105.5842163798941
Kolanukonda,Tadpatri,327.13266861386234
Kolanukonda,Tanuku,118.91038676138349
Kolanukonda,Tekkali,452.7210122162534
Kolanukonda,Tirumala,336.48534203294173
Kolanukonda,Tirupati,338.4613350084343
Kolanukonda,Tuni,229.20390283200692
Kolanukonda,Uravakonda,396.50989899791915
Kolanukonda,vadlamuru,180.2825108943844
Kolanukonda,Vadlapudi,253.45052132986862
Kolanukonda,Venkatagiri,298.51993627861594
Kolanukonda,Vepagunta,313.5935665572695
Kolanukonda,Vetapalem,81.15117952043528
Kolanukonda,Vijayawada,7.090753140415567
Kolanukonda,Vinukonda,103.09240594289234
Kolanukonda,Visakhapatnam,307.3254890568245
Kolanukonda,Vizianagaram,350.18159724831975
Kolanukonda,Vizianagaram District,365.3376958552634
Kolanukonda,Vuyyuru,26.887159184016138
Kolanukonda,West Godavari,84.82528155811532
